shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
B10164,40.577539,-73.955328,210001
B10164,40.577503,-73.955215,210002
B10164,40.577394,-73.954833,210003
B10164,40.577358,-73.954696,210004
B10164,40.577344,-73.954567,210005
B10164,40.577355,-73.954376,210006
B10164,40.577319,-73.954210,210007
B10164,40.577332,-73.954107,210008
B10164,40.577332,-73.954107,220001
B10164,40.577352,-73.953947,220002
B10164,40.576743,-73.953833,220003
B10164,40.576764,-73.953627,220004
B10164,40.576817,-73.953505,220005
B10164,40.576862,-73.953071,220006
B10164,40.576862,-73.953071,230001
B10164,40.576882,-73.952875,230002
B10164,40.576844,-73.952731,230003
B10164,40.576934,-73.951903,230004
B10164,40.577035,-73.950985,230005
B10164,40.577083,-73.950546,230006
B10164,40.577083,-73.950546,240001
B10164,40.577136,-73.950063,240002
B10164,40.577237,-73.949145,240003
B10164,40.577273,-73.948815,240004
B10164,40.577273,-73.948815,250001
B10164,40.577336,-73.948224,250002
B10164,40.577426,-73.947401,250003
B10164,40.577426,-73.947401,260001
B10164,40.577442,-73.947252,260002
B10164,40.577549,-73.946280,260003
B10164,40.577650,-73.945365,260004
B10164,40.577751,-73.944444,260005
B10164,40.577799,-73.944008,260006
B10164,40.577799,-73.944008,270001
B10164,40.577852,-73.943526,270002
B10164,40.577953,-73.942579,270003
B10164,40.578057,-73.941646,270004
B10164,40.578102,-73.941243,270005
B10164,40.578102,-73.941243,280001
B10164,40.578158,-73.940735,280002
B10164,40.578186,-73.940462,280003
B10164,40.578122,-73.940300,280004
B10164,40.578109,-73.940188,280005
B10164,40.578111,-73.940173,280006
B10168,40.578246,-73.939756,10001
B10168,40.578252,-73.939756,10002
B10168,40.578252,-73.939756,20001
B10168,40.578262,-73.939756,20002
B10168,40.578377,-73.939814,20003
B10168,40.578276,-73.940757,20004
B10168,40.578175,-73.941668,20005
B10168,40.578072,-73.942604,20006
B10168,40.578026,-73.943020,20007
B10168,40.578026,-73.943020,30001
B10168,40.577968,-73.943547,30002
B10168,40.577869,-73.944465,30003
B10168,40.577850,-73.944640,30004
B10168,40.577850,-73.944640,40001
B10168,40.577768,-73.945383,40002
B10168,40.577678,-73.946201,40003
B10168,40.577678,-73.946201,50001
B10168,40.577667,-73.946301,50002
B10168,40.577560,-73.947273,50003
B10168,40.577451,-73.948245,50004
B10168,40.577350,-73.949167,50005
B10168,40.577308,-73.949544,50006
B10168,40.577308,-73.949544,60001
B10168,40.577249,-73.950085,60002
B10168,40.577145,-73.951007,60003
B10168,40.577104,-73.951380,60004
B10168,40.577104,-73.951380,70001
B10168,40.577044,-73.951925,70002
B10168,40.576958,-73.952717,70003
B10168,40.576958,-73.952717,80001
B10168,40.576954,-73.952756,80002
B10168,40.576882,-73.952875,80003
B10168,40.576817,-73.953505,80004
B10168,40.576764,-73.953627,80005
B10168,40.576743,-73.953833,80006
B10168,40.577352,-73.953947,80007
B10168,40.577319,-73.954210,80008
B10168,40.577355,-73.954376,80009
B10168,40.577354,-73.954397,80010
B10168,40.577354,-73.954397,90001
B10168,40.577344,-73.954567,90002
B10168,40.577358,-73.954696,90003
B10168,40.577394,-73.954833,90004
B10168,40.577503,-73.955215,90005
B10168,40.577682,-73.955787,90006
B10168,40.577765,-73.956053,90007
B10168,40.577878,-73.956423,90008
B10168,40.577878,-73.956423,100001
B10168,40.577946,-73.956647,100002
B10168,40.578028,-73.956913,100003
B10168,40.578237,-73.957640,100004
B10168,40.578267,-73.957810,100005
B10168,40.578281,-73.958133,100006
B10168,40.578279,-73.958154,100007
B10168,40.578279,-73.958154,110001
B10168,40.578243,-73.958457,110002
B10168,40.578122,-73.959016,110003
B10168,40.577991,-73.959635,110004
B10168,40.577966,-73.959757,110005
B10168,40.577875,-73.960199,110006
B10168,40.577875,-73.960199,120001
B10168,40.577796,-73.960578,120002
B10168,40.577615,-73.961424,120003
B10168,40.577605,-73.961460,120004
B10168,40.577410,-73.962364,120005
B10168,40.577315,-73.962804,120006
B10168,40.577315,-73.962804,130001
B10168,40.577213,-73.963278,130002
B10168,40.577018,-73.964193,130003
B10168,40.576942,-73.964572,130004
B10168,40.576942,-73.964572,140001
B10168,40.576865,-73.964963,140002
B10168,40.576826,-73.965096,140003
B10168,40.576664,-73.965831,140004
B10168,40.576645,-73.965914,140005
B10168,40.576560,-73.966326,140006
B10168,40.576560,-73.966326,150001
B10168,40.576549,-73.966378,150002
B10168,40.576385,-73.967174,150003
B10168,40.576357,-73.967303,150004
B10168,40.576360,-73.967282,150005
B10168,40.576346,-73.967354,150006
B10168,40.576340,-73.967425,150007
B10168,40.576340,-73.967425,160001
B10168,40.576308,-73.967753,160002
B10168,40.576303,-73.968002,160003
B10168,40.576339,-73.968524,160004
B10168,40.576429,-73.968506,160005
B10168,40.578466,-73.968040,160006
B10168,40.578757,-73.967972,160007
B10168,40.578757,-73.967972,170001
B10168,40.579802,-73.967730,170002
B10168,40.580229,-73.967634,170003
B10168,40.580229,-73.967634,180001
B10168,40.580299,-73.967618,180002
B10168,40.580423,-73.967589,180003
B10168,40.581426,-73.967354,180004
B10168,40.581426,-73.967354,190001
B10168,40.581531,-73.967330,190002
B10168,40.582574,-73.967091,190003
B10168,40.582780,-73.966973,190004
B10168,40.583340,-73.966843,190005
B10168,40.583658,-73.966763,190006
B10168,40.583776,-73.966702,190007
B10168,40.583875,-73.966680,190008
B10168,40.584103,-73.966630,190009
B10168,40.584303,-73.966587,190010
B10168,40.584578,-73.966532,190011
B10168,40.585261,-73.966395,190012
B10168,40.585482,-73.966343,190013
B10168,40.585482,-73.966343,200001
B10168,40.585687,-73.966294,200002
B10168,40.585895,-73.966330,200003
B10168,40.586669,-73.966150,200004
B10168,40.588887,-73.965641,200005
B10168,40.589644,-73.965468,200006
B10168,40.589650,-73.965464,200007
B10168,40.590350,-73.965302,200008
B10168,40.590364,-73.965302,200009
B10168,40.591107,-73.965129,200010
B10168,40.591033,-73.965788,200011
B10168,40.591033,-73.965788,210001
B10168,40.590951,-73.966518,210002
B10168,40.590850,-73.967444,210003
B10168,40.590803,-73.967876,210004
B10168,40.590749,-73.968373,210005
B10168,40.590705,-73.968771,210006
B10168,40.590705,-73.968771,220001
B10168,40.590647,-73.969302,220002
B10168,40.590538,-73.970224,220003
B10168,40.590497,-73.970620,220004
B10168,40.590497,-73.970620,230001
B10168,40.590442,-73.971153,230002
B10168,40.590338,-73.972078,230003
B10168,40.590281,-73.972594,230004
B10168,40.590281,-73.972594,240001
B10168,40.590239,-73.972975,240002
B10168,40.590136,-73.973990,240003
B10168,40.590136,-73.973990,250001
B10168,40.590135,-73.974001,250002
B10168,40.590124,-73.974080,250003
B10168,40.590113,-73.974195,250004
B10168,40.590155,-73.974292,250005
B10168,40.590212,-73.974436,250006
B10168,40.590641,-73.975135,250007
B10168,40.591063,-73.975837,250008
B10168,40.591261,-73.976179,250009
B10168,40.591261,-73.976179,260001
B10168,40.591453,-73.976513,260002
B10168,40.591920,-73.977223,260003
B10168,40.592186,-73.977723,260004
B10168,40.592385,-73.978037,260005
B10168,40.592385,-73.978037,270001
B10168,40.592546,-73.978292,270002
B10168,40.592656,-73.978475,270003
B10168,40.592829,-73.978774,270004
B10168,40.593504,-73.979887,270005
B10168,40.593756,-73.980308,270006
B10168,40.593756,-73.980308,280001
B10168,40.593996,-73.980711,280002
B10168,40.594136,-73.980938,280003
B10168,40.594762,-73.981978,280004
B10168,40.595049,-73.982448,280005
B10168,40.595049,-73.982448,290001
B10168,40.595415,-73.983047,290002
B10168,40.595674,-73.983478,290003
B10168,40.595674,-73.983478,300001
B10168,40.595819,-73.983721,300002
B10168,40.596066,-73.984128,300003
B10168,40.596560,-73.984941,300004
B10168,40.596739,-73.985257,300005
B10168,40.596739,-73.985257,310001
B10168,40.596744,-73.985265,310002
B10168,40.597041,-73.985748,310003
B10168,40.597477,-73.986457,310004
B10168,40.597854,-73.987076,310005
B10168,40.597854,-73.987076,320001
B10168,40.597925,-73.987191,320002
B10168,40.598372,-73.987940,320003
B10168,40.598800,-73.988657,320004
B10168,40.599174,-73.989266,320005
B10168,40.599174,-73.989266,330001
B10168,40.599253,-73.989395,330002
B10168,40.599703,-73.990151,330003
B10168,40.600134,-73.990864,330004
B10168,40.600492,-73.991455,330005
B10168,40.600492,-73.991455,340001
B10168,40.600579,-73.991599,340002
B10168,40.601035,-73.992337,340003
B10168,40.601474,-73.993050,340004
B10168,40.601857,-73.993662,340005
B10168,40.601857,-73.993662,350001
B10168,40.601949,-73.993810,350002
B10168,40.602421,-73.994584,350003
B10168,40.602827,-73.995318,350004
B10168,40.603204,-73.995941,350005
B10168,40.603204,-73.995941,360001
B10168,40.603275,-73.996057,360002
B10168,40.603728,-73.996798,360003
B10168,40.604161,-73.997512,360004
B10168,40.604534,-73.998129,360005
B10168,40.604534,-73.998129,370001
B10168,40.604609,-73.998253,370002
B10168,40.605056,-73.998995,370003
B10168,40.605482,-73.999719,370004
B10168,40.605862,-74.000340,370005
B10168,40.605862,-74.000340,380001
B10168,40.605935,-74.000457,380002
B10168,40.606221,-74.000934,380003
B10168,40.606221,-74.000934,390001
B10168,40.606385,-74.001206,390002
B10168,40.606514,-74.001423,390003
B10168,40.606634,-74.001624,390004
B10168,40.606821,-74.001927,390005
B10168,40.607257,-74.002643,390006
B10168,40.607663,-74.003323,390007
B10168,40.607663,-74.003323,400001
B10168,40.607710,-74.003403,400002
B10168,40.608144,-74.004113,400003
B10168,40.608594,-74.004855,400004
B10168,40.608799,-74.005193,400005
B10168,40.608799,-74.005193,410001
B10168,40.609094,-74.005680,410002
B10168,40.609579,-74.006490,410003
B10168,40.610076,-74.007311,410004
B10168,40.610524,-74.008050,410005
B10168,40.610954,-74.008766,410006
B10168,40.611404,-74.009512,410007
B10168,40.611638,-74.009898,410008
B10168,40.611638,-74.009898,420001
B10168,40.611852,-74.010250,420002
B10168,40.612285,-74.010971,420003
B10168,40.612733,-74.011713,420004
B10168,40.613180,-74.012455,420005
B10168,40.613180,-74.012455,430001
B10168,40.613989,-74.013800,430002
B10168,40.613989,-74.013800,440001
B10168,40.614064,-74.013925,440002
B10168,40.615384,-74.016118,440003
B10168,40.615591,-74.016459,440004
B10168,40.615591,-74.016459,450001
B10168,40.616720,-74.018316,450002
B10168,40.616924,-74.018652,450003
B10168,40.616924,-74.018652,460001
B10168,40.617642,-74.019836,460002
B10168,40.618056,-74.020524,460003
B10168,40.618471,-74.021216,460004
B10168,40.618706,-74.021615,460005
B10168,40.618706,-74.021615,470001
B10168,40.618937,-74.022005,470002
B10168,40.619423,-74.022798,470003
B10168,40.619450,-74.022848,470004
B10168,40.619505,-74.022935,470005
B10168,40.619961,-74.023655,470006
B10168,40.620435,-74.024466,470007
B10168,40.620665,-74.024847,470008
B10168,40.620665,-74.024847,480001
B10168,40.620976,-74.025363,480002
B10168,40.621492,-74.026213,480003
B10168,40.621199,-74.026466,480004
B10168,40.621199,-74.026466,490001
B10168,40.620844,-74.026771,490002
B10168,40.621819,-74.028387,490003
B1C0054,40.621899,-74.028521,10001
B1C0054,40.621996,-74.028681,10002
B1C0054,40.622084,-74.028641,10003
B1C0054,40.622790,-74.028353,10004
B1C0054,40.622721,-74.028256,10005
B1C0054,40.622351,-74.027642,10006
B1C0054,40.622351,-74.027642,20001
B1C0054,40.621492,-74.026213,20002
B1C0054,40.621377,-74.026024,20003
B1C0054,40.621377,-74.026024,30001
B1C0054,40.620976,-74.025363,30002
B1C0054,40.620435,-74.024466,30003
B1C0054,40.620227,-74.024109,30004
B1C0054,40.620227,-74.024109,40001
B1C0054,40.619961,-74.023655,40002
B1C0054,40.619505,-74.022935,40003
B1C0054,40.619450,-74.022848,40004
B1C0054,40.619423,-74.022798,40005
B1C0054,40.619363,-74.022701,40006
B1C0054,40.619363,-74.022701,50001
B1C0054,40.618937,-74.022005,50002
B1C0054,40.618471,-74.021216,50003
B1C0054,40.618245,-74.020839,50004
B1C0054,40.618245,-74.020839,60001
B1C0054,40.618056,-74.020524,60002
B1C0054,40.617642,-74.019836,60003
B1C0054,40.616720,-74.018316,60004
B1C0054,40.616569,-74.018068,60005
B1C0054,40.616569,-74.018068,70001
B1C0054,40.615459,-74.016242,70002
B1C0054,40.615459,-74.016242,80001
B1C0054,40.615384,-74.016118,80002
B1C0054,40.614064,-74.013925,80003
B1C0054,40.613868,-74.013600,80004
B1C0054,40.613868,-74.013600,90001
B1C0054,40.612773,-74.011780,90002
B1C0054,40.612773,-74.011780,100001
B1C0054,40.612733,-74.011713,100002
B1C0054,40.612285,-74.010971,100003
B1C0054,40.611852,-74.010250,100004
B1C0054,40.611404,-74.009512,100005
B1C0054,40.611185,-74.009148,100006
B1C0054,40.611185,-74.009148,110001
B1C0054,40.610954,-74.008766,110002
B1C0054,40.610524,-74.008050,110003
B1C0054,40.610158,-74.007447,110004
B1C0054,40.610158,-74.007447,120001
B1C0054,40.610076,-74.007311,120002
B1C0054,40.609579,-74.006490,120003
B1C0054,40.609094,-74.005680,120004
B1C0054,40.608594,-74.004855,120005
B1C0054,40.608397,-74.004530,120006
B1C0054,40.608397,-74.004530,130001
