route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,peak_offpeak
2,7720,9319877,Grand Central,630,1,,3,1,1
2,7720,9319878,Southeast,631,0,,14,1,0
2,7720,9319879,Grand Central,632,1,,3,1,1
2,7720,9319880,Southeast,633,0,,14,1,0
2,7720,9319881,Grand Central,634,1,,3,1,1
2,7720,9319882,Southeast,635,0,,14,1,0
2,7720,9319883,Grand Central,636,1,,3,1,1
2,7720,9319884,Southeast,637,0,,14,1,0
2,7720,9319885,Grand Central,638,1,,3,1,0
2,7720,9319886,Mount Kisco,639,0,,14,1,0
2,7720,9319888,Grand Central,640,1,,3,1,0
2,7720,9319889,Southeast,641,0,,14,1,0
2,7720,9319890,Grand Central,642,1,,3,1,0
2,7720,9319891,Southeast,643,0,,14,1,0
2,7720,9319892,Grand Central,644,1,,3,1,0
2,7720,9319893,Southeast,645,0,,14,1,1
2,7720,9319894,Grand Central,646,1,,3,1,0
2,7720,9319895,Southeast,647,0,,14,1,1
2,7720,9319896,Grand Central,648,1,,3,1,0
2,7720,9319897,Southeast,649,0,,14,1,1
2,7720,9319898,Southeast,651,0,,14,1,1
2,7720,9319899,Grand Central,652,1,,3,1,0
2,7720,9319900,Mount Kisco,653,0,,14,1,1
2,7720,9319901,Southeast,655,0,,14,1,1
2,7720,9319902,Grand Central,656,1,,3,1,0
2,7720,9319903,Brewster,657,0,,14,1,1
2,7720,9319904,Southeast,659,0,,14,1,1
2,7720,9319906,Grand Central,660,1,,3,1,0
2,7720,9319907,Mount Kisco,661,0,,14,1,1
2,7720,9319908,Grand Central,662,1,,3,1,0
2,7720,9319909,Brewster,663,0,,14,1,1
2,7720,9319910,Grand Central,664,1,,3,1,0
2,7720,9319911,Mount Kisco,665,0,,14,1,1
2,7720,9319912,Southeast,667,0,,14,1,1
2,7720,9319913,Grand Central,668,1,,3,1,0
2,7720,9319914,Mount Kisco,669,0,,14,1,1
2,7720,9319916,Grand Central,670,1,,3,1,0
2,7720,9319917,Southeast,671,0,,14,1,1
2,7720,9319918,Grand Central,672,1,,3,1,0
2,7720,9319919,Mount Kisco,673,0,,14,1,1
2,7720,9319920,Grand Central,674,1,,3,1,0
2,7720,9319921,Southeast,675,0,,14,1,1
2,7720,9319922,Grand Central,676,1,,3,1,0
2,7720,9319923,Mount Kisco,677,0,,14,1,1
2,7720,9319924,Grand Central,678,1,,3,1,0
2,7720,9319925,Southeast,679,0,,14,1,1
2,7720,9319927,Grand Central,680,1,,3,1,0
2,7720,9319928,Southeast,681,0,,14,1,0
2,7720,9319929,Grand Central,682,1,,3,1,0
2,7720,9319930,Southeast,683,0,,14,1,0
2,7720,9319931,Grand Central,684,1,,3,1,0
2,7720,9319932,Southeast,685,0,,14,1,0
2,7720,9319933,Southeast,687,0,,14,1,0
2,7720,9319934,Grand Central,688,1,,3,1,0
2,7720,9319935,Southeast,689,0,,14,1,0
2,7720,9319937,Southeast,691,0,,14,1,0
2,7720,9319938,Grand Central,692,1,,3,1,0
2,7720,9319939,Southeast,695,0,,14,1,0
2,7720,9319940,Grand Central,696,1,,3,1,0
2,7720,9319941,Southeast,697,0,,14,1,0
2,7720,9319942,Grand Central,698,1,,3,1,0
2,7720,9319943,Southeast,699,0,,14,1,0
1,7720,9319944,Grand Central,700,1,,1,1,0
1,7720,9319945,Croton-Harmon,701,0,,12,1,0
1,7720,9319946,Grand Central,702,1,,1,1,1
1,7720,9319947,Croton-Harmon,703,0,,12,1,0
1,7720,9319948,Grand Central,704,1,,1,1,1
1,7720,9319949,Croton-Harmon,705,0,,12,1,1
1,7720,9319950,Grand Central,706,1,,1,1,1
1,7720,9319951,Croton-Harmon,707,0,,12,1,1
1,7720,9319952,Grand Central,708,1,,1,1,1
1,7720,9319953,Croton-Harmon,709,0,,12,1,1
1,7720,9319954,Grand Central,710,1,,1,1,1
1,7720,9319955,Croton-Harmon,711,0,,12,1,1
1,7720,9319956,Grand Central,712,1,,1,1,1
1,7720,9319957,Croton-Harmon,713,0,,12,1,1
1,7720,9319958,Grand Central,714,1,,1,1,1
1,7720,9319959,Croton-Harmon,715,0,,12,1,1
1,7720,9319960,Grand Central,716,1,,1,1,1
1,7720,9319961,Croton-Harmon,717,0,,12,1,0
1,7720,9319962,Grand Central,718,1,,1,1,1
1,7720,9319963,Croton-Harmon,719,0,,12,1,0
1,7720,9319964,Grand Central,720,1,,1,1,1
1,7720,9319965,Croton-Harmon,721,0,,12,1,0
1,7720,9319966,Grand Central,722,1,,1,1,1
1,7720,9319967,Croton-Harmon,723,0,,12,1,0
