route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-047200_S54_303,SEAVIEW HOSPITAL,1,S540138
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-048000_MISC_484,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-051500_MISC_477,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-054000_S54_306,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-057000_S54_307,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-060000_S54_301,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-063000_MISC_418,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-075000_S54_308,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-078000_S54_303,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-083000_S54_305,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-081000_S54_309,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-087000_S54_308,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-092500_S54_304,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-089500_S54_310,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-095500_S54_309,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-098500_S54_305,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-101500_S54_306,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-104500_S54_310,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-107500_S54_307,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-110500_S54_308,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-113500_S54_309,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-116500_S54_310,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-119500_MISC_561,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-122500_S54_308,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-125500_S54_309,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-128500_S54_310,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-131500_MISC_561,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-087500_S4252_308,W NEW BRIGHTON RICHMOND TERR,0,S540139
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-087500_MISC_553,W NEW BRIGHTON RICHMOND TERR,0,S540139
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-087500_MISC_494,ELTINGVILLE RICHMOND AV,1,S540140
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-087500_MISC_503,FOREST AV,0,S540141
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-044100_MISC_477,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-087500_SIM34_302,W NEW BRIGHTON RICHMOND TERR,0,S540139
