route_id,trip_id,service_id,trip_headsign,direction_id,shape_id,drt_advance_book_min,peak_offpeak
BX41,GH_F0-Saturday-036000_BX41_3,GH_F0-Saturday,WILLAMSBRIDGE GUN HILL RD via WEBSTER,0,BX410305,0.0,0
BX5,GH_F0-Saturday-036000_BX5_302,GH_F0-Saturday,BAY PLAZA via STORY AV via BRUCKNER BL,0,BX050402,0.0,0
BX12+,GH_F0-Saturday-036000_SBS12_201,GH_F0-Saturday,SELECT BUS BAY PLAZA CO-OP CITY,0,SBS120167,0.0,0
BX41+,GH_F0-Saturday-036000_SBS41_502,GH_F0-Saturday,SELECT BUS WLIMSBRIDGE GUN HILL RD,0,SBS410066,0.0,0
BX41+,GH_F0-Saturday-036000_SBS41_508,GH_F0-Saturday,SELECT BUS THE HUB 3AV - 149ST,1,SBS410067,0.0,0
BX12,GH_F0-Saturday-036400_BX12_3,GH_F0-Saturday,INWOOD BWAY-207 ST via PELHAM via FORDHM,1,BX121593,0.0,0
BX28,GH_F0-Saturday-036400_BX238_1,GH_F0-Saturday,CO-OP CITY EARHART LANE via GUNHILL,0,BX280261,0.0,0
BX24,GH_F0-Saturday-036500_BX24_402,GH_F0-Saturday,COUNTRY CLUB via PELHAM BAY,0,BX240072,0.0,0
BX40,GH_F0-Saturday-036500_BX402_1,GH_F0-Saturday,RIVER PARK TOWER via TREMONT,1,BX400096,0.0,0
BX41,GH_F0-Saturday-036500_BX41_5,GH_F0-Saturday,THE HUB 150 ST via WEBSTER,1,BX410308,0.0,0
BX4,GH_F0-Saturday-036500_BX44A_101,GH_F0-Saturday,WESTCHTR SQ via WESTCHTR AV,0,BX040204,0.0,0
BX41,GH_F0-Saturday-036600_BX41_1,GH_F0-Saturday,THE HUB 150 ST via WEBSTER,1,BX410304,0.0,0
BX28,GH_F0-Saturday-036900_BX238_9,GH_F0-Saturday,FORDHAM CENTER 192 ST via GUNHILL,1,BX280273,0.0,0
BX41,GH_F0-Saturday-036900_BX41_2,GH_F0-Saturday,WILLAMSBRIDGE GUN HILL RD via WEBSTER,0,BX410306,0.0,0
BX12+,GH_F0-Saturday-036900_SBS12_201,GH_F0-Saturday,SELECT BUS BROADWAY INWOOD,1,SBS120177,0.0,0
BX12,GH_F0-Saturday-037100_BX12_9,GH_F0-Saturday,EDSON AV via FORDHAM RD via PELHAM PKY,0,BX121516,0.0,0
BX41+,GH_F0-Saturday-037200_SBS41_503,GH_F0-Saturday,SELECT BUS WLIMSBRIDGE GUN HILL RD,0,SBS410066,0.0,0
BX41+,GH_F0-Saturday-037200_SBS41_510,GH_F0-Saturday,SELECT BUS THE HUB 3AV - 149ST,1,SBS410067,0.0,0
BX26,GH_F0-Saturday-037500_BX26_101,GH_F0-Saturday,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,BX260070,0.0,0
BX4,GH_F0-Saturday-037500_BX44A_103,GH_F0-Saturday,THE HUB 3 AV via WESTCHESTER AV,1,BX040086,0.0,0
BX12,GH_F0-Saturday-037600_BX12_2,GH_F0-Saturday,INWOOD BWAY-207 ST via PELHAM via FORDHM,1,BX121593,0.0,0
BX28,GH_F0-Saturday-037900_BX238_4,GH_F0-Saturday,CO-OP CITY EARHART LANE via GUNHILL,0,BX280290,0.0,0
BX42,GH_F0-Saturday-037900_BX402_6,GH_F0-Saturday,THROGGS NECK HARDING AV via TREMONT,0,BX420150,0.0,0
BX22,GH_F0-Saturday-038000_BX22_5,GH_F0-Saturday,PELHAM PKY,0,BX220115,0.0,0
BX41,GH_F0-Saturday-038000_BX41_4,GH_F0-Saturday,WILLAMSBRIDGE GUN HILL RD via WEBSTER,0,BX410305,0.0,0
BX28,GH_F0-Saturday-038100_BX238_10,GH_F0-Saturday,FORDHAM CENTER 192 ST via GUNHILL,1,BX280273,0.0,0
BX5,GH_F0-Saturday-038200_BX5_304,GH_F0-Saturday,WEST FARMS RD SOUTHRN BL via BRCKNR,1,BX050004,0.0,0
BX12,GH_F0-Saturday-038300_BX12_1,GH_F0-Saturday,EDSON AV via FORDHAM RD via PELHAM PKY,0,BX121516,0.0,0
BX41+,GH_F0-Saturday-038400_SBS41_506,GH_F0-Saturday,SELECT BUS WLIMSBRIDGE GUN HILL RD,0,SBS410066,0.0,0
BX41+,GH_F0-Saturday-038400_SBS41_512,GH_F0-Saturday,SELECT BUS THE HUB 3AV - 149ST,1,SBS410067,0.0,0
BX4,GH_F0-Saturday-038500_BX44A_104,GH_F0-Saturday,H GRANT CIR,1,BX040085,0.0,0
BX12,GH_F0-Saturday-038800_BX12_4,GH_F0-Saturday,INWOOD BWAY-207 ST via PELHAM via FORDHM,1,BX121593,0.0,0
BX29,GH_F0-Saturday-038800_BX29_501,GH_F0-Saturday,CO-OP CITY BAY PLAZA,1,BX290060,0.0,0
BX22,GH_F0-Saturday-039000_BX22_4,GH_F0-Saturday,CASTLE HILL ZEREGA AV,1,BX220116,0.0,0
BX24,GH_F0-Saturday-039000_BX24_402,GH_F0-Saturday,HUTCHINSON METRO CENTER,1,BX240086,0.0,0
BX30,GH_F0-Saturday-039000_BX30_202,GH_F0-Saturday,NORWOOD 205 ST STATION,1,BX300132,0.0,0
BX34,GH_F0-Saturday-039000_BX34_102,GH_F0-Saturday,FORDHAM CENTER VALENTINE AV,1,BX340045,0.0,0
BX40,GH_F0-Saturday-039000_BX402_3,GH_F0-Saturday,THROGGS NECK FORT SCHUYLR via TREMONT,0,BX400134,0.0,0
BX41,GH_F0-Saturday-039000_BX41_2,GH_F0-Saturday,THE HUB 150 ST via WEBSTER,1,BX410304,0.0,0
BX29,GH_F0-Saturday-039000_BX5_301,GH_F0-Saturday,CITY ISLAND,0,BX290067,0.0,0
BX12+,GH_F0-Saturday-039000_SBS12_202,GH_F0-Saturday,SELECT BUS BAY PLAZA CO-OP CITY,0,SBS120167,0.0,0
BX12+,GH_F0-Saturday-039000_SBS12_203,GH_F0-Saturday,SELECT BUS BROADWAY INWOOD,1,SBS120179,0.0,0
BX41,GH_F0-Saturday-039100_BX41_6,GH_F0-Saturday,WILLAMSBRIDGE GUN HILL RD via WEBSTER,0,BX410306,0.0,0
BX28,GH_F0-Saturday-039300_BX238_11,GH_F0-Saturday,FORDHAM CENTER 192 ST via GUNHILL,1,BX280273,0.0,0
BX40,GH_F0-Saturday-039300_BX402_5,GH_F0-Saturday,RIVER PARK TOWER via TREMONT,1,BX400112,0.0,0
BX12,GH_F0-Saturday-039400_BX12_10,GH_F0-Saturday,EDSON AV via FORDHAM RD via PELHAM PKY,0,BX121516,0.0,0
BX24,GH_F0-Saturday-039500_BX24_401,GH_F0-Saturday,COUNTRY CLUB via PELHAM BAY,0,BX240072,0.0,0
BX34,GH_F0-Saturday-039500_BX34_101,GH_F0-Saturday,WOODLAWN KATONAH AV,0,BX340047,0.0,0
BX40,GH_F0-Saturday-039500_BX402_8,GH_F0-Saturday,RIVER PARK TOWER via TREMONT,1,BX400096,0.0,0
BX4,GH_F0-Saturday-039500_BX44A_102,GH_F0-Saturday,WESTCHTR SQ via WESTCHTR AV,0,BX040204,0.0,0
BX5,GH_F0-Saturday-039500_BX5_303,GH_F0-Saturday,BAY PLAZA via STORY AV via BRUCKNER BL,0,BX050402,0.0,0
BX41+,GH_F0-Saturday-039600_SBS41_502,GH_F0-Saturday,SELECT BUS THE HUB 3AV - 149ST,1,SBS410067,0.0,0
BX41+,GH_F0-Saturday-039600_SBS41_508,GH_F0-Saturday,SELECT BUS WLIMSBRIDGE GUN HILL RD,0,SBS410066,0.0,0
BX4,GH_F0-Saturday-039700_BX44A_106,GH_F0-Saturday,THE HUB 3 AV via WESTCHESTER AV,1,BX040086,0.0,0
BX12+,GH_F0-Saturday-039900_SBS12_202,GH_F0-Saturday,SELECT BUS BROADWAY INWOOD,1,SBS120177,0.0,0
BX12,GH_F0-Saturday-040000_BX12_5,GH_F0-Saturday,INWOOD BWAY-207 ST via PELHAM via FORDHM,1,BX121593,0.0,0
BX22,GH_F0-Saturday-040000_BX22_1,GH_F0-Saturday,PELHAM PKY,0,BX220115,0.0,0
BX30,GH_F0-Saturday-040000_BX30_201,GH_F0-Saturday,CO-OP CITY EARHART LANE,0,BX300133,0.0,0
BX41,GH_F0-Saturday-040000_BX41_5,GH_F0-Saturday,WILLAMSBRIDGE GUN HILL RD via WEBSTER,0,BX410305,0.0,0
BX5,GH_F0-Saturday-040200_BX5_302,GH_F0-Saturday,WEST FARMS RD SOUTHRN BL via BRCKNR,1,BX050004,0.0,0
BX26,GH_F0-Saturday-040500_BX26_102,GH_F0-Saturday,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,BX260070,0.0,0
BX42,GH_F0-Saturday-040500_BX402_6,GH_F0-Saturday,RIVER PARK TOWER via TREMONT,1,BX420119,0.0,0
BX41,GH_F0-Saturday-040500_BX41_3,GH_F0-Saturday,THE HUB 150 ST via WEBSTER,1,BX410304,0.0,0
BX4A,GH_F0-Saturday-040500_BX44A_104,GH_F0-Saturday,WESTCHESTER AV via METROPOLITAN OVAL,0,BX04A0070,0.0,0
BX12,GH_F0-Saturday-040600_BX12_3,GH_F0-Saturday,EDSON AV via FORDHAM RD via PELHAM PKY,0,BX121516,0.0,0
BX4,GH_F0-Saturday-040600_BX44A_101,GH_F0-Saturday,H GRANT CIR,1,BX040085,0.0,0
BX28,GH_F0-Saturday-040800_BX238_1,GH_F0-Saturday,FORDHAM CENTER 192 ST via GUNHILL,1,BX280273,0.0,0
BX41+,GH_F0-Saturday-040800_SBS41_503,GH_F0-Saturday,SELECT BUS THE HUB 3AV - 149ST,1,SBS410067,0.0,0
BX41+,GH_F0-Saturday-040800_SBS41_510,GH_F0-Saturday,SELECT BUS WLIMSBRIDGE GUN HILL RD,0,SBS410066,0.0,0
BX30,GH_F0-Saturday-041000_BX30_208,GH_F0-Saturday,NORWOOD 205 ST STATION,1,BX300132,0.0,0
BX42,GH_F0-Saturday-041000_BX402_1,GH_F0-Saturday,THROGGS NECK HARDING AV via TREMONT,0,BX420149,0.0,0
BX12+,GH_F0-Saturday-041000_SBS12_205,GH_F0-Saturday,SELECT BUS BAY PLAZA CO-OP CITY,0,SBS120167,0.0,0
BX12,GH_F0-Saturday-041200_BX12_8,GH_F0-Saturday,SEDWICK AV via PELHAM PKY via FORDHAM RD,1,BX121520,0.0,0
BX26,GH_F0-Saturday-041500_BX26_101,GH_F0-Saturday,CO-OP CITY EARHART LANE via ALLERTON AV,0,BX260071,0.0,0
BX28,GH_F0-Saturday-041700_BX238_8,GH_F0-Saturday,CO-OP CITY EARHART LANE via GUNHILL,0,BX280290,0.0,0
BX4,GH_F0-Saturday-041700_BX44A_108,GH_F0-Saturday,THE HUB 3 AV via WESTCHESTER AV,1,BX040086,0.0,0
BX12+,GH_F0-Saturday-041700_SBS12_206,GH_F0-Saturday,SELECT BUS BROADWAY INWOOD,1,SBS120179,0.0,0
BX12,GH_F0-Saturday-041800_BX12_2,GH_F0-Saturday,EDSON AV via FORDHAM RD via PELHAM PKY,0,BX121516,0.0,0
BX29,GH_F0-Saturday-041800_BX5_301,GH_F0-Saturday,CO-OP CITY BAY PLAZA,1,BX290060,0.0,0
BX22,GH_F0-Saturday-042000_BX22_4,GH_F0-Saturday,PELHAM PKY,0,BX220115,0.0,0
BX22,GH_F0-Saturday-042000_BX22_5,GH_F0-Saturday,CASTLE HILL ZEREGA AV,1,BX220116,0.0,0
BX28,GH_F0-Saturday-042000_BX238_2,GH_F0-Saturday,CO-OP CITY EARHART LANE via GUNHILL,0,BX280261,0.0,0
BX24,GH_F0-Saturday-042000_BX24_401,GH_F0-Saturday,HUTCHINSON METRO CENTER,1,BX240086,0.0,0
BX29,GH_F0-Saturday-042000_BX29_501,GH_F0-Saturday,CITY ISLAND,0,BX290067,0.0,0
BX34,GH_F0-Saturday-042000_BX34_101,GH_F0-Saturday,FORDHAM CENTER VALENTINE AV,1,BX340045,0.0,0
BX40,GH_F0-Saturday-042000_BX402_11,GH_F0-Saturday,RIVER PARK TOWER via TREMONT,1,BX400112,0.0,0
BX41,GH_F0-Saturday-042000_BX41_1,GH_F0-Saturday,WILLAMSBRIDGE GUN HILL RD via WEBSTER,0,BX410305,0.0,0
BX41,GH_F0-Saturday-042000_BX41_6,GH_F0-Saturday,THE HUB 150 ST via WEBSTER,1,BX410304,0.0,0
BX12+,GH_F0-Saturday-042000_SBS12_201,GH_F0-Saturday,SELECT BUS BAY PLAZA CO-OP CITY,0,SBS120178,0.0,0
BX41+,GH_F0-Saturday-042000_SBS41_506,GH_F0-Saturday,SELECT BUS THE HUB 3AV - 149ST,1,SBS410067,0.0,0
BX41+,GH_F0-Saturday-042000_SBS41_512,GH_F0-Saturday,SELECT BUS WLIMSBRIDGE GUN HILL RD,0,SBS410066,0.0,0
BX30,GH_F0-Saturday-042200_BX30_205,GH_F0-Saturday,CO-OP CITY EARHART LANE,0,BX300133,0.0,0
BX5,GH_F0-Saturday-042200_BX5_305,GH_F0-Saturday,WEST FARMS RD SOUTHRN BL via BRCKNR,1,BX050004,0.0,0
BX28,GH_F0-Saturday-042300_BX238_12,GH_F0-Saturday,FORDHAM CENTER 192 ST via GUNHILL,1,BX280273,0.0,0
BX12+,GH_F0-Saturday-042300_SBS12_205,GH_F0-Saturday,SELECT BUS BROADWAY INWOOD,1,SBS120177,0.0,0
BX12,GH_F0-Saturday-042400_BX12_9,GH_F0-Saturday,SEDWICK AV via PELHAM PKY via FORDHAM RD,1,BX121520,0.0,0
BX24,GH_F0-Saturday-042500_BX24_402,GH_F0-Saturday,COUNTRY CLUB via PELHAM BAY,0,BX240072,0.0,0
BX34,GH_F0-Saturday-042500_BX34_102,GH_F0-Saturday,WOODLAWN KATONAH AV,0,BX340047,0.0,0
BX40,GH_F0-Saturday-042500_BX402_2,GH_F0-Saturday,THROGGS NECK FORT SCHUYLR via TREMONT,0,BX400134,0.0,0
BX4,GH_F0-Saturday-042500_BX44A_103,GH_F0-Saturday,WESTCHTR SQ via WESTCHTR AV,0,BX040204,0.0,0
BX5,GH_F0-Saturday-042500_BX5_304,GH_F0-Saturday,BAY PLAZA via STORY AV via BRUCKNER BL,0,BX050402,0.0,0
BX4,GH_F0-Saturday-042600_BX44A_104,GH_F0-Saturday,H GRANT CIR,1,BX040085,0.0,0
BX42,GH_F0-Saturday-042700_BX44A_110,GH_F0-Saturday,THROGGS NECK HARDING AV via TREMONT,0,BX420150,0.0,0
BX28,GH_F0-Saturday-042900_BX238_3,GH_F0-Saturday,CO-OP CITY EARHART LANE via GUNHILL,0,BX280290,0.0,0
BX42,GH_F0-Saturday-042900_BX402_4,GH_F0-Saturday,RIVER PARK TOWER via TREMONT,1,BX420119,0.0,0
BX12,GH_F0-Saturday-043000_BX12_4,GH_F0-Saturday,PELHAM BAY,0,BX121594,0.0,0
BX26,GH_F0-Saturday-043000_BX26_103,GH_F0-Saturday,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,BX260070,0.0,0
BX30,GH_F0-Saturday-043000_BX30_219,GH_F0-Saturday,NORWOOD 205 ST STATION,1,BX300132,0.0,0
BX4A,GH_F0-Saturday-043200_BX44A_101,GH_F0-Saturday,WESTCHESTER AV via METROPOLITAN OVAL,0,BX04A0070,0.0,0
BX4,GH_F0-Saturday-043200_BX44A_102,GH_F0-Saturday,THE HUB 3 AV via WESTCHESTER AV,1,BX040086,0.0,0
BX41+,GH_F0-Saturday-043200_SBS41_502,GH_F0-Saturday,SELECT BUS WLIMSBRIDGE GUN HILL RD,0,SBS410066,0.0,0
BX41+,GH_F0-Saturday-043200_SBS41_508,GH_F0-Saturday,SELECT BUS THE HUB 3AV - 149ST,1,SBS410067,0.0,0
BX41,GH_F0-Saturday-043500_BX41_2,GH_F0-Saturday,WILLAMSBRIDGE GUN HILL RD via WEBSTER,0,BX410305,0.0,0
BX41,GH_F0-Saturday-043500_BX41_4,GH_F0-Saturday,THE HUB 150 ST via WEBSTER,1,BX410304,0.0,0
BX12+,GH_F0-Saturday-043500_SBS12_203,GH_F0-Saturday,SELECT BUS BAY PLAZA CO-OP CITY,0,SBS120178,0.0,0
BX12,GH_F0-Saturday-043600_BX12_1,GH_F0-Saturday,SEDWICK AV via PELHAM PKY via FORDHAM RD,1,BX121520,0.0,0
BX12+,GH_F0-Saturday-043700_SBS12_208,GH_F0-Saturday,SELECT BUS BROADWAY INWOOD,1,SBS120179,0.0,0
BX22,GH_F0-Saturday-044000_BX22_1,GH_F0-Saturday,CASTLE HILL ZEREGA AV,1,BX220116,0.0,0
BX22,GH_F0-Saturday-044000_BX22_6,GH_F0-Saturday,PELHAM PKY,0,BX220115,0.0,0
BX42,GH_F0-Saturday-044000_BX402_8,GH_F0-Saturday,THROGGS NECK HARDING AV via TREMONT,0,BX420149,0.0,0
BX28,GH_F0-Saturday-044100_BX238_9,GH_F0-Saturday,CO-OP CITY EARHART LANE via GUNHILL,0,BX280290,0.0,0
BX12,GH_F0-Saturday-044200_BX12_5,GH_F0-Saturday,PELHAM BAY,0,BX121594,0.0,0
BX38,GH_F0-Saturday-044200_BX238_4,GH_F0-Saturday,FORDHAM CENTER 192 ST via GUNHILL,1,BX380110,0.0,0
BX5,GH_F0-Saturday-044200_BX5_303,GH_F0-Saturday,WEST FARMS RD SOUTHRN BL via BRCKNR,1,BX050004,0.0,0
BX4A,GH_F0-Saturday-044300_BX44A_101,GH_F0-Saturday,THE HUB via MTROPLTN OVAL via WESTCHSTER,1,BX04A0063,0.0,0
BX12+,GH_F0-Saturday-044300_SBS12_207,GH_F0-Saturday,SELECT BUS BROADWAY INWOOD,1,SBS120177,0.0,0
BX30,GH_F0-Saturday-044400_BX30_202,GH_F0-Saturday,CO-OP CITY EARHART LANE,0,BX300133,0.0,0
BX40,GH_F0-Saturday-044400_BX402_12,GH_F0-Saturday,RIVER PARK TOWER via TREMONT,1,BX400112,0.0,0
BX41+,GH_F0-Saturday-044400_SBS41_503,GH_F0-Saturday,SELECT BUS WLIMSBRIDGE GUN HILL RD,0,SBS410066,0.0,0
BX41+,GH_F0-Saturday-044400_SBS41_510,GH_F0-Saturday,SELECT BUS THE HUB 3AV - 149ST,1,SBS410067,0.0,0
BX26,GH_F0-Saturday-044500_BX26_102,GH_F0-Saturday,CO-OP CITY EARHART LANE via ALLERTON AV,0,BX260071,0.0,0
BX4,GH_F0-Saturday-044500_BX44A_106,GH_F0-Saturday,WESTCHTR SQ via WESTCHTR AV,0,BX040204,0.0,0
BX12,GH_F0-Saturday-044800_BX12_10,GH_F0-Saturday,SEDWICK AV via PELHAM PKY via FORDHAM RD,1,BX121520,0.0,0
BX29,GH_F0-Saturday-044800_BX29_501,GH_F0-Saturday,CO-OP CITY BAY PLAZA,1,BX290060,0.0,0
BX16,GH_F0-Saturday-045000_BX16_1,GH_F0-Saturday,PELHAM ROPES AV via MUNDY LA,0,BX160101,0.0,0
BX24,GH_F0-Saturday-045000_BX24_402,GH_F0-Saturday,HUTCHINSON METRO CENTER,1,BX240086,0.0,0
BX26,GH_F0-Saturday-045000_BX26_106,GH_F0-Saturday,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,BX260070,0.0,0
BX30,GH_F0-Saturday-045000_BX30_201,GH_F0-Saturday,NORWOOD 205 ST STATION,1,BX300132,0.0,0
BX34,GH_F0-Saturday-045000_BX34_102,GH_F0-Saturday,FORDHAM CENTER VALENTINE AV,1,BX340045,0.0,0
BX41,GH_F0-Saturday-045000_BX41_3,GH_F0-Saturday,WILLAMSBRIDGE GUN HILL RD via WEBSTER,0,BX410305,0.0,0
BX41,GH_F0-Saturday-045000_BX41_5,GH_F0-Saturday,THE HUB 150 ST via WEBSTER,1,BX410304,0.0,0
BX29,GH_F0-Saturday-045000_BX5_301,GH_F0-Saturday,CITY ISLAND,0,BX290067,0.0,0
BX5,GH_F0-Saturday-045000_BX5_302,GH_F0-Saturday,BAY PLAZA via STORY AV via BRUCKNER BL,0,BX050402,0.0,0
BX12+,GH_F0-Saturday-045000_SBS12_202,GH_F0-Saturday,SELECT BUS BAY PLAZA CO-OP CITY,0,SBS120178,0.0,0
BX42,GH_F0-Saturday-045200_BX44A_110,GH_F0-Saturday,RIVER PARK TOWER via TREMONT,1,BX420119,0.0,0
BX28,GH_F0-Saturday-045300_BX238_10,GH_F0-Saturday,CO-OP CITY EARHART LANE via GUNHILL,0,BX280290,0.0,0
BX28,GH_F0-Saturday-045300_BX238_13,GH_F0-Saturday,FORDHAM CENTER 192 ST via GUNHILL,1,BX280273,0.0,0
BX12+,GH_F0-Saturday-045300_SBS12_209,GH_F0-Saturday,SELECT BUS BROADWAY INWOOD,1,SBS120177,0.0,0
BX34,GH_F0-Saturday-045500_BX34_101,GH_F0-Saturday,WOODLAWN KATONAH AV,0,BX340047,0.0,0
BX40,GH_F0-Saturday-045500_BX402_5,GH_F0-Saturday,THROGGS NECK FORT SCHUYLR via TREMONT,0,BX400134,0.0,0
BX24,GH_F0-Saturday-045500_BX5_306,GH_F0-Saturday,COUNTRY CLUB via PELHAM BAY,0,BX240072,0.0,0
BX41+,GH_F0-Saturday-045600_SBS41_506,GH_F0-Saturday,SELECT BUS WLIMSBRIDGE GUN HILL RD,0,SBS410066,0.0,0
BX41+,GH_F0-Saturday-045600_SBS41_512,GH_F0-Saturday,SELECT BUS THE HUB 3AV - 149ST,1,SBS410067,0.0,0
BX12,GH_F0-Saturday-045900_BX12_8,GH_F0-Saturday,PELHAM BAY,0,BX121521,0.0,0
BX4A,GH_F0-Saturday-045900_BX44A_104,GH_F0-Saturday,WESTCHESTER AV via METROPOLITAN OVAL,0,BX04A0070,0.0,0
BX12,GH_F0-Saturday-046000_BX12_3,GH_F0-Saturday,SEDWICK AV via PELHAM PKY via FORDHAM RD,1,BX121520,0.0,0
BX22,GH_F0-Saturday-046000_BX22_4,GH_F0-Saturday,CASTLE HILL ZEREGA AV,1,BX220116,0.0,0
BX22,GH_F0-Saturday-046000_BX22_5,GH_F0-Saturday,PELHAM PKY,0,BX220115,0.0,0
BX4,GH_F0-Saturday-046200_BX44A_103,GH_F0-Saturday,THE HUB 3 AV via WESTCHESTER AV,1,BX040086,0.0,0
BX5,GH_F0-Saturday-046200_BX5_304,GH_F0-Saturday,WEST FARMS RD SOUTHRN BL via BRCKNR,1,BX050004,0.0,0
BX12+,GH_F0-Saturday-046200_SBS12_206,GH_F0-Saturday,SELECT BUS BAY PLAZA CO-OP CITY,0,SBS120178,0.0,0
BX12+,GH_F0-Saturday-046300_SBS12_201,GH_F0-Saturday,SELECT BUS BROADWAY INWOOD,1,SBS120177,0.0,0
BX28,GH_F0-Saturday-046500_BX238_11,GH_F0-Saturday,CO-OP CITY EARHART LANE via GUNHILL,0,BX280290,0.0,0
BX40,GH_F0-Saturday-046500_BX402_3,GH_F0-Saturday,RIVER PARK TOWER via TREMONT,1,BX400112,0.0,0
BX41,GH_F0-Saturday-046500_BX41_1,GH_F0-Saturday,THE HUB 150 ST via WEBSTER,1,BX410304,0.0,0
BX41,GH_F0-Saturday-046500_BX41_6,GH_F0-Saturday,WILLAMSBRIDGE GUN HILL RD via WEBSTER,0,BX410305,0.0,0
BX4,GH_F0-Saturday-046500_BX44A_108,GH_F0-Saturday,WESTCHTR SQ via WESTCHTR AV,0,BX040204,0.0,0
BX30,GH_F0-Saturday-046600_BX30_208,GH_F0-Saturday,CO-OP CITY EARHART LANE,0,BX300133,0.0,0
BX41+,GH_F0-Saturday-046800_SBS41_502,GH_F0-Saturday,SELECT BUS THE HUB 3AV - 149ST,1,SBS410067,0.0,0
BX41+,GH_F0-Saturday-046800_SBS41_508,GH_F0-Saturday,SELECT BUS WLIMSBRIDGE GUN HILL RD,0,SBS410066,0.0,0
BX26,GH_F0-Saturday-047000_BX26_101,GH_F0-Saturday,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,BX260070,0.0,0
BX30,GH_F0-Saturday-047000_BX30_205,GH_F0-Saturday,NORWOOD 205 ST STATION,1,BX300132,0.0,0
BX42,GH_F0-Saturday-047000_BX402_6,GH_F0-Saturday,THROGGS NECK HARDING AV via TREMONT,0,BX420149,0.0,0
BX5,GH_F0-Saturday-047000_BX5_305,GH_F0-Saturday,BAY PLAZA via STORY AV via BRUCKNER BL,0,BX050402,0.0,0
BX12,GH_F0-Saturday-047100_BX12_9,GH_F0-Saturday,PELHAM BAY,0,BX121521,0.0,0
BX38,GH_F0-Saturday-047200_BX238_15,GH_F0-Saturday,NORWOOD 205 ST STATION via GUNHILL,1,BX380111,0.0,0
BX42,GH_F0-Saturday-047200_BX402_1,GH_F0-Saturday,WESTCHESTER SQ,1,BX420121,0.0,0
BX4A,GH_F0-Saturday-047300_BX44A_104,GH_F0-Saturday,THE HUB via MTROPLTN OVAL via WESTCHSTER,1,BX04A0063,0.0,0
BX12+,GH_F0-Saturday-047300_SBS12_203,GH_F0-Saturday,SELECT BUS BROADWAY INWOOD,1,SBS120177,0.0,0
BX42,GH_F0-Saturday-047400_BX402_13,GH_F0-Saturday,RIVER PARK TOWER via TREMONT,1,BX420119,0.0,0
BX12+,GH_F0-Saturday-047400_SBS12_205,GH_F0-Saturday,SELECT BUS BAY PLAZA CO-OP CITY,0,SBS120178,0.0,0
BX12,GH_F0-Saturday-047500_BX12_2,GH_F0-Saturday,SEDWICK AV via PELHAM PKY via FORDHAM RD,1,BX121520,0.0,0
BX26,GH_F0-Saturday-047500_BX26_103,GH_F0-Saturday,CO-OP CITY EARHART LANE via ALLERTON AV,0,BX260071,0.0,0
BX28,GH_F0-Saturday-047700_BX238_1,GH_F0-Saturday,CO-OP CITY EARHART LANE via GUNHILL,0,BX280290,0.0,0
BX29,GH_F0-Saturday-047800_BX5_301,GH_F0-Saturday,CO-OP CITY BAY PLAZA,1,BX290060,0.0,0
BX4A,GH_F0-Saturday-047900_BX44A_114,GH_F0-Saturday,WESTCHESTER AV via METROPOLITAN OVAL,0,BX04A0070,0.0,0
BX16,GH_F0-Saturday-048000_BX16_8,GH_F0-Saturday,PELHAM ROPES AV via MUNDY LA,0,BX160101,0.0,0
BX22,GH_F0-Saturday-048000_BX22_1,GH_F0-Saturday,PELHAM PKY,0,BX220115,0.0,0
BX22,GH_F0-Saturday-048000_BX22_6,GH_F0-Saturday,CASTLE HILL ZEREGA AV,1,BX220116,0.0,0
BX29,GH_F0-Saturday-048000_BX29_501,GH_F0-Saturday,CITY ISLAND,0,BX290067,0.0,0
BX34,GH_F0-Saturday-048000_BX34_101,GH_F0-Saturday,FORDHAM CENTER VALENTINE AV,1,BX340045,0.0,0
BX41,GH_F0-Saturday-048000_BX41_2,GH_F0-Saturday,THE HUB 150 ST via WEBSTER,1,BX410304,0.0,0
BX41,GH_F0-Saturday-048000_BX41_4,GH_F0-Saturday,WILLAMSBRIDGE GUN HILL RD via WEBSTER,0,BX410305,0.0,0
BX4A,GH_F0-Saturday-048000_BX44A_102,GH_F0-Saturday,WESTCHESTER AV via METROPOLITAN OVAL,0,BX04A0179,0.0,0
BX24,GH_F0-Saturday-048000_BX5_306,GH_F0-Saturday,HUTCHINSON METRO CENTER,1,BX240086,0.0,0
BX41+,GH_F0-Saturday-048000_SBS41_503,GH_F0-Saturday,SELECT BUS THE HUB 3AV - 149ST,1,SBS410067,0.0,0
BX41+,GH_F0-Saturday-048000_SBS41_510,GH_F0-Saturday,SELECT BUS WLIMSBRIDGE GUN HILL RD,0,SBS410066,0.0,0
BX5,GH_F0-Saturday-048200_BX5_307,GH_F0-Saturday,WEST FARMS RD SOUTHRN BL via BRCKNR,1,BX050004,0.0,0
BX12,GH_F0-Saturday-048300_BX12_1,GH_F0-Saturday,PELHAM BAY,0,BX121521,0.0,0
BX28,GH_F0-Saturday-048300_BX238_2,GH_F0-Saturday,FORDHAM CENTER 192 ST via GUNHILL,1,BX280273,0.0,0
